snapped_at,price,market_cap,total_volume
2016-08-20T00:00:00.000Z,0.00802463119947075,285372525.4648538,517127.1649504695
2016-08-21T00:00:00.000Z,0.007938179172730942,282298112.12559396,546894.6216505766
2016-08-22T00:00:00.000Z,0.007858577708287944,279467318.987051,869170.4824032091
2016-08-23T00:00:00.000Z,0.007903848919543134,281077257.1344388,1280062.4087584994
2016-08-24T00:00:00.000Z,0.00795929381316013,283048992.5229332,1483037.5215885893
2016-08-25T00:00:00.000Z,0.007977351742000703,283696408.7882135,946578.8357687502
2016-08-26T00:00:00.000Z,0.007975172838165049,283618921.0186802,749113.6821851024
2016-08-27T00:00:00.000Z,0.007899823727740403,280939300.9236664,320568.131492767
2016-08-28T00:00:00.000Z,0.007890445026474695,280605768.6996615,782629.9586786226
2016-08-29T00:00:00.000Z,0.0081055657438298,288256048.7604329,1968028.722352448
2016-08-30T00:00:00.000Z,0.008027640203617554,285484803.7876556,1388783.0858474518
2016-08-31T00:00:00.000Z,0.00798719730232924,284046543.7951742,1559883.1482503356
2016-09-01T00:00:00.000Z,0.007928741011914134,280017863.651131,908511.9429748596
2016-09-02T00:00:00.000Z,0.007886918593113662,278540829.1071052,769567.3359200297
2016-09-03T00:00:00.000Z,0.007878488072526606,278243089.988031,896358.3962475364
2016-09-04T00:00:00.000Z,0.007852945487086342,277341007.2744752,1064788.0776777887
2016-09-05T00:00:00.000Z,0.00781288385705088,275926158.1779975,1047979.4891730534
2016-09-06T00:00:00.000Z,0.007697303770625651,271844237.8790783,1013689.7202539187
2016-09-07T00:00:00.000Z,0.0076711576364302285,270920839.7469995,895227.6132584544
2016-09-08T00:00:00.000Z,0.007718417658151701,272594894.8643348,1126118.7056400212
2016-09-09T00:00:00.000Z,0.007779263065463387,274743800.00833017,1132703.9130958132
2016-09-10T00:00:00.000Z,0.007776848519914974,274658524.3962726,415975.22207631124
2016-09-11T00:00:00.000Z,0.007755140492470862,273891852.0392008,700671.1045799295
2016-09-12T00:00:00.000Z,0.007792279045268847,275203491.3341654,907928.7495385631
2016-09-13T00:00:00.000Z,0.00789863758870509,278959804.7717138,1115913.137419743
2016-09-14T00:00:00.000Z,0.007995075884455766,282365760.2739128,1400764.0567169331
2016-09-15T00:00:00.000Z,0.011039744065478634,391445351.0179713,21047081.169971853
2016-09-16T00:00:00.000Z,0.009841611530584757,348962173.15570885,16557951.004758358
2016-09-17T00:00:00.000Z,0.00938026217663417,332603726.9156535,2302740.947253445
2016-09-18T00:00:00.000Z,0.0091525854451827,324530804.4336611,2966548.22107606
2016-09-19T00:00:00.000Z,0.009114333710088844,323174480.9734386,3880143.748866899
2016-09-20T00:00:00.000Z,0.008983137363805384,318522543.4358832,1877459.8284153545
2016-09-21T00:00:00.000Z,0.008938513610533029,316940282.0483155,2231706.977255639
2016-09-22T00:00:00.000Z,0.00893795806449119,316927547.5752894,1968142.2888257136
2016-09-23T00:00:00.000Z,0.009529275771337905,337894850.0974726,4007251.886484713
2016-09-24T00:00:00.000Z,0.009682658044397508,343333571.9276215,2911602.1520126066
2016-09-25T00:00:00.000Z,0.010424872208149584,369651452.7004242,6095300.265861832
2016-09-26T00:00:00.000Z,0.01063362978059138,377053705.54099125,11475375.866068067
2016-09-27T00:00:00.000Z,0.01076284929531659,381635649.6053105,8058926.301020758
2016-09-28T00:00:00.000Z,0.011781675700553548,417761815.3007498,9677877.482919553
2016-09-29T00:00:00.000Z,0.01171283384507246,415515086.1613082,7996275.676728618
2016-09-30T00:00:00.000Z,0.011560156560173939,410098829.42714715,9852941.884519303
2016-10-01T00:00:00.000Z,0.010702639839755073,379678254.98012674,7718143.460440348
2016-10-02T00:00:00.000Z,0.010647852826239255,377734674.89159644,2709475.641960106
2016-10-03T00:00:00.000Z,0.01056751912870122,374884821.158871,3345830.3270148374
2016-10-04T00:00:00.000Z,0.010346725811150733,367052134.758694,3639631.4987874287
2016-10-05T00:00:00.000Z,0.009737389101333586,345435795.0385301,6546896.515010636
2016-10-06T00:00:00.000Z,0.009731521528691611,345233531.33878785,3745033.430685129
2016-10-07T00:00:00.000Z,0.009705469346277655,344309309.2726562,3992811.9085948044
2016-10-08T00:00:00.000Z,0.00962774140850023,341551848.33877593,2654650.7622290943
2016-10-09T00:00:00.000Z,0.009911262500085418,351609986.45915085,4464106.826375744
2016-10-10T00:00:00.000Z,0.010477141121036187,371684984.396932,7312017.022629151
2016-10-11T00:00:00.000Z,0.010958816813641328,388772815.9171986,5248863.838379897
2016-10-12T00:00:00.000Z,0.010506173068563532,372714916.0203639,3952040.145521756
2016-10-13T00:00:00.000Z,0.01054956209758481,374253873.7574259,1329186.685426411
2016-10-14T00:00:00.000Z,0.01158729398492588,411068214.97523946,2450904.9463098184
2016-10-15T00:00:00.000Z,0.010692278895395044,379316862.52763873,1045962.4042189938
2016-10-16T00:00:00.000Z,0.010583851090534113,375470302.2991808,808529.5458693821
2016-10-17T00:00:00.000Z,0.01052816319820544,373494731.2534249,3183894.7502904003
2016-10-18T00:00:00.000Z,0.01088112458451685,386016309.3902158,4973978.835772229
2016-10-19T00:00:00.000Z,0.011114459730999499,394294054.1579233,4121918.583392939
2016-10-20T00:00:00.000Z,0.011918768639988545,422975234.8030058,7876244.240715624
2016-10-21T00:00:00.000Z,0.011868087774892542,421176663.8716028,5399368.857871164
2016-10-22T00:00:00.000Z,0.011784385024402402,418206206.8041302,2239940.0502049187
2016-10-23T00:00:00.000Z,0.012352731564131561,438375782.9031968,1224054.872794097
2016-10-24T00:00:00.000Z,0.011923302828769003,423136144.8451406,2258281.4519958883
2016-10-25T00:00:00.000Z,0.011662759022287843,413889923.10432297,3732684.599688217
2016-10-26T00:00:00.000Z,0.01160819494414683,411953544.0654623,4036091.1569212265
2016-10-27T00:00:00.000Z,0.011208626023874242,398254612.7042125,5742546.143464948
2016-10-28T00:00:00.000Z,0.011093246353620955,394155048.15519565,3568169.666101285
2016-10-29T00:00:00.000Z,0.010162887534066068,361098392.4537227,4700036.111604611
2016-10-30T00:00:00.000Z,0.010336581904335075,367269941.4029913,3078304.0893489323
2016-10-31T00:00:00.000Z,0.010812408212245389,384176565.0665576,3198982.823422438
2016-11-01T00:00:00.000Z,0.010566453835341227,375437539.8811125,2455805.829340172
2016-11-02T00:00:00.000Z,0.010720797667223579,380921543.2601764,2197051.9355271943
2016-11-03T00:00:00.000Z,0.010427973381095829,371752762.20021665,4042042.1129205218
2016-11-04T00:00:00.000Z,0.010625768358234462,378804067.99218535,3531429.486935096
2016-11-05T00:00:00.000Z,0.01072379734312468,382298759.10586673,1285703.8176450327
2016-11-06T00:00:00.000Z,0.01068662068582497,380973427.27623314,1013259.8623790471
2016-11-07T00:00:00.000Z,0.010515493717041321,374872824.50258213,2965760.610890216
2016-11-08T00:00:00.000Z,0.010632742469038281,379052692.04025877,2668613.1641887887
